0.11356 0.806922499264784
0.12668 -1.3038673120001
0.1398 -1.81524571614341
0.15292 -1.49625769493377
0.16604 -0.883997218894827
0.17916 -0.596102563916076
0.19228 -0.854183424361007
0.2054 -1.11706973106978
0.21852 -1.16963459361422
0.23164 -0.889659695175367
0.24476 -0.833641001863592
0.25788 -0.369838076816457
0.271 0.134157267641318
0.28412 0.0299311382269356
0.29724 -0.381255390201568
0.31036 -0.798929909460567
0.32348 -1.14425744204507
0.3366 -0.988745600143372
0.34972 -0.667022116149361
0.36284 -0.283155274850005
0.37596 -0.224803392820409
0.38908 0.0299775670464145
0.4022 0.11656681765765
0.41532 0.296823253790593
0.42844 0.649365405747629
0.44156 0.674718761553334
0.45468 0.870326558534599
0.4678 1.11405421415019
0.48092 1.30144691373143
0.49404 1.64478328770766
0.50716 1.57672977379477
0.52028 1.48321089136153
0.5334 1.19322394432452
0.54652 1.05503435545226
0.55964 1.14959428425475
0.57276 1.53399393387419
0.58588 2.13118074383
0.599 3.0409494536912
0.61212 3.99886521278096
0.62524 5.08698946647158
0.63836 6.15253250852672
0.65148 7.31274008697378
0.6646 8.56842884688742
0.67772 9.78473514604234
0.69084 11.317970218891
0.70396 11.5316545217837
0.71708 13.9933149832336
0.7302 14.7486490191949
0.74332 16.6219603764199
0.75644 17.9859201026837
